专业,编程年份,国家级一等奖,国家级二等奖,国家级三等奖,国家级优秀奖,省部级一等奖,省部级二等奖,省部级三等奖,省部级优秀奖,OJ提交数,OJ正确数,OJ准确率,cfRating,cfTimes,all_cf_aftersolve,correct_cf_aftersolve,获奖类别
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,140,59,0.4214285714285714,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,10,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,44,29,0.6590909090909091,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,67,28,0.41791044776119396,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,107,49,0.4579439252336449,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,59,35,0.5932203389830508,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,2,0.18181818181818185,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,5,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,3,0.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,23,0.4423076923076923,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,6,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,123,53,0.43089430894308944,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,12,0.4615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,1,0.125,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,16,0.7272727272727273,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,57,25,0.43859649122807015,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,53,33,0.6226415094339622,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,36,24,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,21,0.6176470588235294,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,10,0.5882352941176471,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,19,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,30,16,0.5333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,79,41,0.5189873417721519,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,85,41,0.4823529411764706,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,77,26,0.3376623376623377,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,7,0.4666666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,10,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,37,24,0.6486486486486487,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,5,0.8333333333333334,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,57,27,0.4736842105263158,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,81,28,0.3456790123456789,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,25,7,0.28,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,49,16,0.32653061224489793,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,6,0.2727272727272727,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,19,0.8636363636363636,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,4,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,76,32,0.42105263157894735,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,69,20,0.2898550724637681,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,4,0.2352941176470588,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,4,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,68,48,0.7058823529411765,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,8,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,53,39,0.7358490566037735,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,14,0.3684210526315789,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,35,0.6730769230769231,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,86,48,0.5581395348837209,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,20,0.7692307692307693,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,59,32,0.5423728813559322,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,72,37,0.5138888888888888,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,2,0.14285714285714285,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41,22,0.5365853658536586,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,95,48,0.5052631578947369,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,7,0.5833333333333334,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,64,37,0.578125,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,6,0.4615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,61,26,0.4262295081967213,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,37,21,0.5675675675675675,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39,18,0.4615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,12,0.4615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,17,0.8947368421052632,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,36,24,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,15,0.5769230769230769,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,64,34,0.53125,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23,10,0.43478260869565216,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,25,10,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,11,0.5238095238095238,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,21,0.5526315789473685,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,56,43,0.7678571428571429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,4,0.8,1350,4,0,0,0
0,0,0,0,0,0,0,0,0,0,42,30,0.7142857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,11,0.3235294117647059,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23,15,0.6521739130434783,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43,20,0.4651162790697674,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,36,6,0.16666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,50,31,0.62,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,47,23,0.4893617021276596,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,5,0.35714285714285715,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31,18,0.5806451612903226,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,63,40,0.6349206349206349,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,55,29,0.5272727272727272,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,73,38,0.5205479452054794,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,13,0.5416666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,44,27,0.6136363636363636,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18,6,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,13,0.8666666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,15,0.5769230769230769,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,4,0.5714285714285714,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,29,13,0.4482758620689655,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,11,0.5,1271,3,0,0,0
0,0,0,0,0,0,0,0,0,0,28,14,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,58,24,0.4137931034482759,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,20,0.5882352941176471,1163,6,6,0,0
0,0,0,0,0,0,0,0,0,0,32,19,0.59375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43,16,0.372093023255814,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,6,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,2,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,7,0.7777777777777778,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,40,12,0.3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,6,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,50,32,0.64,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,32,0.5333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,35,10,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27,9,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,51,15,0.29411764705882354,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,1,0.09090909090909093,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27,9,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,52,29,0.5576923076923077,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27,11,0.4074074074074074,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,9,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23,7,0.3043478260869565,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,57,31,0.543859649122807,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41,20,0.4878048780487805,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,10,0.35714285714285715,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39,24,0.6153846153846154,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,12,0.4615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,5,0.5555555555555556,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,91,15,0.16483516483516486,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41,27,0.6585365853658537,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,9,0.9,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,4,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,5,0.7142857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,29,13,0.4482758620689655,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,4,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,68,27,0.3970588235294117,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,53,5,0.09433962264150944,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43,19,0.4418604651162791,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,4,0.4444444444444444,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,9,0.5294117647058824,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,17,0.7083333333333334,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,9,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,7,0.6363636363636364,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,47,16,0.3404255319148936,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,10,0.4545454545454545,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,4,0.8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18,4,0.2222222222222222,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31,23,0.7419354838709677,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,29,19,0.6551724137931034,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,77,16,0.2077922077922078,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,1,0.14285714285714285,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23,2,0.08695652173913042,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18,12,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,1,0.14285714285714285,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,5,0.8333333333333334,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,49,14,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23,15,0.6521739130434783,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,4,0.6666666666666666,1349,2,9,3,0
0,0,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,47,24,0.5106382978723404,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,3,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,8,0.3809523809523809,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,9,0.5294117647058824,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,7,0.6363636363636364,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46,14,0.3043478260869565,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,30,20,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,16,0.8421052631578947,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,9,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,44,29,0.6590909090909091,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,6,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,9,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,15,0.8823529411764706,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,9,0.5625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,4,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,10,0.7692307692307693,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,3,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41,17,0.4146341463414634,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,2,0.14285714285714285,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,1,0.125,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,3,0.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,16,0.7272727272727273,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,6,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,4,0.3076923076923077,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,15,0.7894736842105263,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,13,0.65,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18,8,0.4444444444444444,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,5,0.4545454545454545,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,14,0.7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26,15,0.5769230769230769,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27,14,0.5185185185185185,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,4,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,8,0.8888888888888888,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18,11,0.6111111111111112,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,14,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,3,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,6,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,10,0.4166666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,180,13,0.07222222222222223,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,13,0.65,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27,13,0.4814814814814815,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,4,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,12,0.75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23,12,0.5217391304347826,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,11,0.6470588235294118,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,2,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,10,0.7692307692307693,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32,12,0.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,42,14,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,11,0.9166666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,11,0.7333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,11,0.55,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,6,0.8571428571428571,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,7,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33,11,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31,15,0.4838709677419355,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,4,0.2352941176470588,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,49,14,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,53,11,0.2075471698113208,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,4,0.4444444444444444,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,7,0.875,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,11,0.5789473684210527,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,10,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23,13,0.5652173913043478,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,10,0.4166666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,3,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,10,0.4761904761904762,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,6,0.4615384615384616,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,5,0.2083333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,6,0.8571428571428571,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,10,0.8333333333333334,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,9,0.5625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,9,0.6428571428571429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,9,0.6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,6,0.5454545454545454,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,4,0.2857142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24,9,0.375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,8,0.7272727272727273,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,8,0.6666666666666666,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,8,0.42105263157894735,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,9,0.42857142857142855,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,7,0.3181818181818182,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,7,0.875,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,7,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0
