学号,编程年份,国家级一等奖,国家级二等奖,国家级三等奖,国家级优秀奖,省部级一等奖,省部级二等奖,省部级三等奖,省部级优秀奖,OJ提交数,OJ正确数,OJ准确率,cfRating,cfTimes,all_cf_aftersolve,correct_cf_aftersolve,获奖类别
2015014364,1,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2014014324,3,0,0,0,0,0,0,0,0,85,43,0.5058823529411764,0,0,0,0,9
2013016095,1,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,9
2013016152,1,0,0,0,0,0,0,0,0,6,1,0.16666666666666666,0,0,0,0,9
2014014369,4,0,0,0,0,0,0,0,0,23,16,0.6956521739130435,0,0,0,0,9
2015014284,2,0,0,0,0,0,0,0,0,10,3,0.3,0,0,0,0,9
2015014423,3,0,0,0,0,0,0,0,0,38,4,0.10526315789473684,0,0,0,0,9
2012014298,0,0,0,0,0,0,0,0,0,189,60,0.31746031746031744,0,0,0,0,9
2014302896,3,0,0,0,0,0,0,0,0,105,25,0.2380952380952381,0,0,0,0,9
2014014370,4,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2014014342,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2012014303,2,0,0,0,0,0,0,0,0,70,25,0.35714285714285715,0,0,0,0,9
2015014374,1,0,0,0,0,0,0,0,0,4,4,1.0,0,0,0,0,9
2014014413,2,0,0,0,0,0,0,0,0,30,22,0.7333333333333333,0,0,0,0,9
2016016490,2,0,0,0,0,0,0,0,0,8,4,0.5,0,0,0,0,9
2015014350,2,0,0,0,0,0,0,0,0,6,5,0.8333333333333334,0,0,0,0,9
2016014400,0,0,0,0,0,0,0,0,0,17,8,0.4705882352941176,0,0,0,0,9
2016014409,0,0,0,0,0,0,0,0,0,10,5,0.5,0,0,0,0,9
2013014253,1,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,9
2011014270,3,0,0,0,0,0,0,0,0,91,50,0.5494505494505495,0,0,0,0,9
2012014284,3,0,0,0,0,0,0,0,0,125,47,0.376,0,0,0,0,9
2012014332,4,0,0,0,0,0,0,0,0,36,17,0.4722222222222222,0,0,0,0,9
2013016088,4,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2013016192,1,0,0,0,0,0,0,0,0,9,4,0.4444444444444444,0,0,0,0,9
2013014111,0,0,0,0,0,0,0,0,0,30,9,0.3,0,0,0,0,9
2012016439,4,0,0,0,0,0,0,0,0,28,8,0.2857142857142857,0,0,0,0,9
2013014214,4,0,0,0,0,0,0,0,0,31,14,0.4516129032258064,0,0,0,0,9
2014014361,0,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,9
2015014402,3,0,0,0,0,0,0,0,0,25,13,0.52,0,0,0,0,9
2013014195,1,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,9
2015014279,0,0,0,0,0,0,0,0,0,16,6,0.375,0,0,0,0,9
2016014318,3,0,0,0,0,0,0,0,0,70,13,0.18571428571428567,0,0,0,0,9
2015014316,4,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,9
2015014300,2,0,0,0,0,0,0,0,0,7,2,0.2857142857142857,0,0,0,0,9
2013014194,4,0,0,0,0,0,0,0,0,32,17,0.53125,0,0,0,0,9
2016016437,2,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,9
2013016195,3,0,0,0,0,0,0,0,0,18,10,0.5555555555555556,0,0,0,0,9
2015014489,1,0,0,0,0,0,0,0,0,60,32,0.5333333333333333,0,0,0,0,9
2011014291,4,0,0,0,0,0,0,0,0,112,43,0.38392857142857145,0,0,0,0,9
2017020264,0,0,0,0,0,0,0,0,0,28,9,0.32142857142857145,0,0,0,0,9
2016014334,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,9
2011014189,2,0,0,0,0,0,0,0,0,92,30,0.32608695652173914,0,0,0,0,9
2012018038,3,0,0,0,0,0,0,0,0,90,58,0.6444444444444445,0,0,0,0,9
2015014372,1,0,0,0,0,0,0,0,0,64,36,0.5625,0,0,0,0,9
2015014419,3,0,0,0,0,0,0,0,0,58,39,0.6724137931034483,0,0,0,0,9
2017040345,3,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2015014087,3,0,0,0,0,0,0,0,0,140,59,0.4214285714285714,0,0,0,0,9
2019050079,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2019040362,3,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,9
2016016465,2,0,0,0,0,0,0,0,0,15,10,0.6666666666666666,0,0,0,0,9
2016016419,3,0,0,0,0,0,0,0,0,44,29,0.6590909090909091,0,0,0,0,9
2013014250,4,0,0,0,0,0,0,0,0,67,28,0.41791044776119396,0,0,0,0,9
2014014353,2,0,0,0,0,0,0,0,0,107,49,0.4579439252336449,0,0,0,0,9
2013016131,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2012014370,1,0,0,0,0,0,0,0,0,59,35,0.5932203389830508,0,0,0,0,9
2013016129,1,0,0,0,0,0,0,0,0,11,2,0.18181818181818185,0,0,0,0,9
2015014315,2,0,0,0,0,0,0,0,0,20,5,0.25,0,0,0,0,9
2014014367,1,0,0,0,0,0,0,0,0,8,3,0.375,0,0,0,0,9
2013016194,4,0,0,0,0,0,0,0,0,52,23,0.4423076923076923,0,0,0,0,9
2012016425,3,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2015014360,1,0,0,0,0,0,0,0,0,14,6,0.42857142857142855,0,0,0,0,9
2013014313,2,0,0,0,0,0,0,0,0,123,53,0.43089430894308944,0,0,0,0,9
2014014333,4,0,0,0,0,0,0,0,0,26,12,0.4615384615384616,0,0,0,0,9
2013016210,3,0,0,0,0,0,0,0,0,8,1,0.125,0,0,0,0,9
2014014325,0,0,0,0,0,0,0,0,0,22,16,0.7272727272727273,0,0,0,0,9
2011014292,2,0,0,0,0,0,0,0,0,57,25,0.43859649122807015,0,0,0,0,9
2019040493,3,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2016014285,4,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2013016174,3,0,0,0,0,0,0,0,0,53,33,0.6226415094339622,0,0,0,0,9
2016014339,0,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,9
2013016032,2,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,9
2012014397,0,0,0,0,0,0,0,0,0,36,24,0.6666666666666666,0,0,0,0,9
2014014378,3,0,0,0,0,0,0,0,0,34,21,0.6176470588235294,0,0,0,0,9
2013014216,3,0,0,0,0,0,0,0,0,17,10,0.5882352941176471,0,0,0,0,9
2016014313,4,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,9
2012014316,4,0,0,0,0,0,0,0,0,38,19,0.5,0,0,0,0,9
2013016167,1,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2013016202,4,0,0,0,0,0,0,0,0,30,16,0.5333333333333333,0,0,0,0,9
2014014460,3,0,0,0,0,0,0,0,0,79,41,0.5189873417721519,0,0,0,0,9
2012014382,0,0,0,0,0,0,0,0,0,85,41,0.4823529411764706,0,0,0,0,9
2014014389,2,0,0,0,0,0,0,0,0,77,26,0.3376623376623377,0,0,0,0,9
2014014419,4,0,0,0,0,0,0,0,0,15,7,0.4666666666666667,0,0,0,0,9
2013014118,0,0,0,0,0,0,0,0,0,15,10,0.6666666666666666,0,0,0,0,9
2014014363,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2013014112,3,0,0,0,0,0,0,0,0,37,24,0.6486486486486487,0,0,0,0,9
2015210285,3,0,0,0,0,0,0,0,0,6,5,0.8333333333333334,0,0,0,0,9
2013016209,3,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,9
2012016332,2,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,9
2011014263,3,0,0,0,0,0,0,0,0,57,27,0.4736842105263158,0,0,0,0,9
2011014242,0,0,0,0,0,0,0,0,0,81,28,0.3456790123456789,0,0,0,0,9
2015014281,4,0,0,0,0,0,0,0,0,25,7,0.28,0,0,0,0,9
2015014274,0,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,9
2016016294,3,0,0,0,0,0,0,0,0,49,16,0.32653061224489793,0,0,0,0,9
2015014347,3,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,9
2014014327,4,0,0,0,0,0,0,0,0,22,6,0.2727272727272727,0,0,0,0,9
2016014359,1,0,0,0,0,0,0,0,0,22,19,0.8636363636363636,0,0,0,0,9
2015014363,3,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2016014357,3,0,0,0,0,0,0,0,0,10,4,0.4,0,0,0,0,9
2014014393,3,0,0,0,0,0,0,0,0,76,32,0.42105263157894735,0,0,0,0,9
2015014320,3,0,0,0,0,0,0,0,0,69,20,0.2898550724637681,0,0,0,0,9
2015014297,0,0,0,0,0,0,0,0,0,17,4,0.2352941176470588,0,0,0,0,9
2016014379,2,0,0,0,0,0,0,0,0,12,4,0.3333333333333333,0,0,0,0,9
2013016037,0,0,0,0,0,0,0,0,0,68,48,0.7058823529411765,0,0,0,0,9
2015200803,3,0,0,0,0,0,0,0,0,12,8,0.6666666666666666,0,0,0,0,9
2012016428,1,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,9
2016014452,2,0,0,0,0,0,0,0,0,53,39,0.7358490566037735,0,0,0,0,9
2015200786,3,0,0,0,0,0,0,0,0,38,14,0.3684210526315789,0,0,0,0,9
2014014417,2,0,0,0,0,0,0,0,0,52,35,0.6730769230769231,0,0,0,0,9
2010014370,3,0,0,0,0,0,0,0,0,86,48,0.5581395348837209,0,0,0,0,9
2013014148,3,0,0,0,0,0,0,0,0,26,20,0.7692307692307693,0,0,0,0,9
2015014397,1,0,0,0,0,0,0,0,0,59,32,0.5423728813559322,0,0,0,0,9
2014014314,2,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2019040376,4,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2012014317,1,0,0,0,0,0,0,0,0,72,37,0.5138888888888888,0,0,0,0,9
2013014203,2,0,0,0,0,0,0,0,0,14,2,0.14285714285714285,0,0,0,0,9
2011014274,4,0,0,0,0,0,0,0,0,41,22,0.5365853658536586,0,0,0,0,9
2013014178,3,0,0,0,0,0,0,0,0,95,48,0.5052631578947369,0,0,0,0,9
2015014390,2,0,0,0,0,0,0,0,0,12,7,0.5833333333333334,0,0,0,0,9
2012014323,3,0,0,0,0,0,0,0,0,64,37,0.578125,0,0,0,0,9
2015014376,1,0,0,0,0,0,0,0,0,13,6,0.4615384615384616,0,0,0,0,9
2011014297,3,0,0,0,0,0,0,0,0,61,26,0.4262295081967213,0,0,0,0,9
2013014172,3,0,0,0,0,0,0,0,0,37,21,0.5675675675675675,0,0,0,0,9
2014014385,4,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,9
2018040479,3,0,0,0,0,0,0,0,0,39,18,0.4615384615384616,0,0,0,0,9
2017060410,1,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2014014360,4,0,0,0,0,0,0,0,0,26,12,0.4615384615384616,0,0,0,0,9
2016016471,0,0,0,0,0,0,0,0,0,19,17,0.8947368421052632,0,0,0,0,9
2013014269,2,0,0,0,0,0,0,0,0,36,24,0.6666666666666666,0,0,0,0,9
2015210282,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2012016438,3,0,0,0,0,0,0,0,0,26,15,0.5769230769230769,0,0,0,0,9
2012014295,0,0,0,0,0,0,0,0,0,64,34,0.53125,0,0,0,0,9
2012016424,2,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2011014338,2,0,0,0,0,0,0,0,0,23,10,0.43478260869565216,0,0,0,0,9
2011014335,1,0,0,0,0,0,0,0,0,25,10,0.4,0,0,0,0,9
2011014283,2,0,0,0,0,0,0,0,0,21,11,0.5238095238095238,0,0,0,0,9
2015014341,1,0,0,0,0,0,0,0,0,38,21,0.5526315789473685,0,0,0,0,9
2012016453,2,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,9
2013014133,0,0,0,0,0,0,0,0,0,56,43,0.7678571428571429,0,0,0,0,9
2019030327,0,0,0,0,0,0,0,0,0,5,4,0.8,1350,4,0,0,9
2014014558,1,0,0,0,0,0,0,0,0,42,30,0.7142857142857143,0,0,0,0,9
2015200814,4,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2013016158,1,0,0,0,0,0,0,0,0,34,11,0.3235294117647059,0,0,0,0,9
2014014305,4,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2012016435,4,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,9
2012016322,2,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2012016481,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2016016409,2,0,0,0,0,0,0,0,0,23,15,0.6521739130434783,0,0,0,0,9
2015014304,3,0,0,0,0,0,0,0,0,43,20,0.4651162790697674,0,0,0,0,9
2014014407,1,0,0,0,0,0,0,0,0,36,6,0.16666666666666666,0,0,0,0,9
2015016503,3,0,0,0,0,0,0,0,0,50,31,0.62,0,0,0,0,9
2011014279,2,0,0,0,0,0,0,0,0,47,23,0.4893617021276596,0,0,0,0,9
2016014336,1,0,0,0,0,0,0,0,0,14,5,0.35714285714285715,0,0,0,0,9
2011014289,0,0,0,0,0,0,0,0,0,31,18,0.5806451612903226,0,0,0,0,9
2016014333,3,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,9
2016014327,3,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,9
2013200000,0,0,0,0,0,0,0,0,0,63,40,0.6349206349206349,0,0,0,0,9
2011014255,2,0,0,0,0,0,0,0,0,55,29,0.5272727272727272,0,0,0,0,9
1613062032,2,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2015210299,2,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2014014133,2,0,0,0,0,0,0,0,0,73,38,0.5205479452054794,0,0,0,0,9
2015210290,0,0,0,0,0,0,0,0,0,24,13,0.5416666666666666,0,0,0,0,9
2014014418,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2015014546,2,0,0,0,0,0,0,0,0,44,27,0.6136363636363636,0,0,0,0,9
2015200813,4,0,0,0,0,0,0,0,0,18,6,0.3333333333333333,0,0,0,0,9
2012014408,4,0,0,0,0,0,0,0,0,15,13,0.8666666666666667,0,0,0,0,9
2014014387,2,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,9
2015014499,4,0,0,0,0,0,0,0,0,26,15,0.5769230769230769,0,0,0,0,9
2011014115,2,0,0,0,0,0,0,0,0,7,4,0.5714285714285714,0,0,0,0,9
2013014206,2,0,0,0,0,0,0,0,0,29,13,0.4482758620689655,0,0,0,0,9
2017040422,0,0,0,0,0,0,0,0,0,22,11,0.5,1271,3,0,0,9
2011014288,0,0,0,0,0,0,0,0,0,28,14,0.5,0,0,0,0,9
2011014238,3,0,0,0,0,0,0,0,0,58,24,0.4137931034482759,0,0,0,0,9
2013016076,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2015200807,4,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2017040502,0,0,0,0,0,0,0,0,0,34,20,0.5882352941176471,1163,6,6,0,9
2015014483,3,0,0,0,0,0,0,0,0,32,19,0.59375,0,0,0,0,9
2015014448,1,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,9
2015014276,4,0,0,0,0,0,0,0,0,43,16,0.372093023255814,0,0,0,0,9
2015014380,4,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,9
2018200814,3,0,0,0,0,0,0,0,0,14,6,0.42857142857142855,0,0,0,0,9
2016014358,4,0,0,0,0,0,0,0,0,8,2,0.25,0,0,0,0,9
2012014387,4,0,0,0,0,0,0,0,0,9,7,0.7777777777777778,0,0,0,0,9
2011014260,2,0,0,0,0,0,0,0,0,40,12,0.3,0,0,0,0,9
2019040438,2,0,0,0,0,0,0,0,0,8,6,0.75,0,0,0,0,9
2010014367,2,0,0,0,0,0,0,0,0,50,32,0.64,0,0,0,0,9
2012200816,0,0,0,0,0,0,0,0,0,60,32,0.5333333333333333,0,0,0,0,9
2013014390,2,0,0,0,0,0,0,0,0,35,10,0.2857142857142857,0,0,0,0,9
2011014204,3,0,0,0,0,0,0,0,0,27,9,0.3333333333333333,0,0,0,0,9
2019040353,0,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,9
2013016138,4,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
1905946527,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2014014409,4,0,0,0,0,0,0,0,0,51,15,0.29411764705882354,0,0,0,0,9
2018210412,3,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2011014216,1,0,0,0,0,0,0,0,0,11,1,0.09090909090909093,0,0,0,0,9
2012500051,0,0,0,0,0,0,0,0,0,27,9,0.3333333333333333,0,0,0,0,9
2010016372,1,0,0,0,0,0,0,0,0,52,29,0.5576923076923077,0,0,0,0,9
2011014301,0,0,0,0,0,0,0,0,0,27,11,0.4074074074074074,0,0,0,0,9
2013016132,0,0,0,0,0,0,0,0,0,2,2,1.0,0,0,0,0,9
2011014272,1,0,0,0,0,0,0,0,0,21,9,0.42857142857142855,0,0,0,0,9
2011014305,4,0,0,0,0,0,0,0,0,23,7,0.3043478260869565,0,0,0,0,9
2012014327,3,0,0,0,0,0,0,0,0,7,0,0.0,0,0,0,0,9
2013016111,1,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2014014235,3,0,0,0,0,0,0,0,0,57,31,0.543859649122807,0,0,0,0,9
2010014397,0,0,0,0,0,0,0,0,0,41,20,0.4878048780487805,0,0,0,0,9
2015200811,1,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2015014355,3,0,0,0,0,0,0,0,0,28,10,0.35714285714285715,0,0,0,0,9
2012014314,0,0,0,0,0,0,0,0,0,39,24,0.6153846153846154,0,0,0,0,9
2014014433,0,0,0,0,0,0,0,0,0,26,12,0.4615384615384616,0,0,0,0,9
2011014285,4,0,0,0,0,0,0,0,0,9,5,0.5555555555555556,0,0,0,0,9
2013016137,0,0,0,0,0,0,0,0,0,91,15,0.16483516483516486,0,0,0,0,9
2010014372,2,0,0,0,0,0,0,0,0,41,27,0.6585365853658537,0,0,0,0,9
2014014441,0,0,0,0,0,0,0,0,0,10,9,0.9,0,0,0,0,9
2019040417,1,0,0,0,0,0,0,0,0,8,4,0.5,0,0,0,0,9
2012014334,1,0,0,0,0,0,0,0,0,7,5,0.7142857142857143,0,0,0,0,9
2012014371,4,0,0,0,0,0,0,0,0,29,13,0.4482758620689655,0,0,0,0,9
2011014257,1,0,0,0,0,0,0,0,0,14,4,0.2857142857142857,0,0,0,0,9
2010014444,3,0,0,0,0,0,0,0,0,68,27,0.3970588235294117,0,0,0,0,9
2011014251,0,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,9
2012014376,0,0,0,0,0,0,0,0,0,53,5,0.09433962264150944,0,0,0,0,9
2012014331,0,0,0,0,0,0,0,0,0,43,19,0.4418604651162791,0,0,0,0,9
2015200804,3,0,0,0,0,0,0,0,0,9,4,0.4444444444444444,0,0,0,0,9
2014014406,1,0,0,0,0,0,0,0,0,17,9,0.5294117647058824,0,0,0,0,9
2012014367,0,0,0,0,0,0,0,0,0,24,17,0.7083333333333334,0,0,0,0,9
2012014418,2,0,0,0,0,0,0,0,0,12,9,0.75,0,0,0,0,9
2015210286,1,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2011014310,4,0,0,0,0,0,0,0,0,11,7,0.6363636363636364,0,0,0,0,9
2011014252,0,0,0,0,0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0,9
2014014374,3,0,0,0,0,0,0,0,0,47,16,0.3404255319148936,0,0,0,0,9
2012016372,3,0,0,0,0,0,0,0,0,9,1,0.1111111111111111,0,0,0,0,9
2015014453,2,0,0,0,0,0,0,0,0,22,10,0.4545454545454545,0,0,0,0,9
2016016457,3,0,0,0,0,0,0,0,0,5,4,0.8,0,0,0,0,9
2011014218,2,0,0,0,0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0,9
2011014240,3,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2011016347,1,0,0,0,0,0,0,0,0,18,4,0.2222222222222222,0,0,0,0,9
2015016521,3,0,0,0,0,0,0,0,0,31,23,0.7419354838709677,0,0,0,0,9
2015016508,1,0,0,0,0,0,0,0,0,29,19,0.6551724137931034,0,0,0,0,9
2011014247,4,0,0,0,0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0,9
2019040400,0,0,0,0,0,0,0,0,0,12,6,0.5,0,0,0,0,9
1372127907,4,0,0,0,0,0,0,0,0,77,16,0.2077922077922078,0,0,0,0,9
2011014331,3,0,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,9
2014014347,3,0,0,0,0,0,0,0,0,7,1,0.14285714285714285,0,0,0,0,9
2018040471,3,0,0,0,0,0,0,0,0,23,2,0.08695652173913042,0,0,0,0,9
2015200793,4,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,9
2012015346,0,0,0,0,0,0,0,0,0,18,12,0.6666666666666666,0,0,0,0,9
2012016398,1,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2015210284,3,0,0,0,0,0,0,0,0,7,1,0.14285714285714285,0,0,0,0,9
2019040393,3,0,0,0,0,0,0,0,0,6,5,0.8333333333333334,0,0,0,0,9
2011014241,3,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,9
2013014530,0,0,0,0,0,0,0,0,0,49,14,0.2857142857142857,0,0,0,0,9
2012014388,4,0,0,0,0,0,0,0,0,23,15,0.6521739130434783,0,0,0,0,9
2016014459,1,0,0,0,0,0,0,0,0,6,4,0.6666666666666666,1349,2,9,3,9
2019040344,3,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,9
2013014503,1,0,0,0,0,0,0,0,0,47,24,0.5106382978723404,0,0,0,0,9
2015200815,0,0,0,0,0,0,0,0,0,9,3,0.3333333333333333,0,0,0,0,9
2011014209,1,0,0,0,0,0,0,0,0,21,8,0.3809523809523809,0,0,0,0,9
2016016447,2,0,0,0,0,0,0,0,0,17,9,0.5294117647058824,0,0,0,0,9
2019110006,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2011014319,1,0,0,0,0,0,0,0,0,11,7,0.6363636363636364,0,0,0,0,9
2011014215,1,0,0,0,0,0,0,0,0,46,14,0.3043478260869565,0,0,0,0,9
2012015900,4,0,0,0,0,0,0,0,0,30,20,0.6666666666666666,0,0,0,0,9
2016015332,0,0,0,0,0,0,0,0,0,19,16,0.8421052631578947,0,0,0,0,9
2011014268,2,0,0,0,0,0,0,0,0,12,9,0.75,0,0,0,0,9
2015011396,2,0,0,0,0,0,0,0,0,44,29,0.6590909090909091,0,0,0,0,9
2016014384,1,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,9
2013016176,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2011014309,2,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,9
2010014364,4,0,0,0,0,0,0,0,0,6,6,1.0,0,0,0,0,9
2015014451,3,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,9
2015014270,4,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,9
2012014286,0,0,0,0,0,0,0,0,0,21,9,0.42857142857142855,0,0,0,0,9
2016016448,1,0,0,0,0,0,0,0,0,10,2,0.2,0,0,0,0,9
2011014243,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2018040234,4,0,0,0,0,0,0,0,0,17,15,0.8823529411764706,0,0,0,0,9
2015200780,2,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2019130105,0,0,0,0,0,0,0,0,0,16,9,0.5625,0,0,0,0,9
2013014260,3,0,0,0,0,0,0,0,0,8,4,0.5,0,0,0,0,9
2012014426,3,0,0,0,0,0,0,0,0,13,10,0.7692307692307693,0,0,0,0,9
2014014587,1,0,0,0,0,0,0,0,0,4,3,0.75,0,0,0,0,9
2015014436,3,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2012018019,1,0,0,0,0,0,0,0,0,41,17,0.4146341463414634,0,0,0,0,9
2014014421,4,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2011014233,2,0,0,0,0,0,0,0,0,14,2,0.14285714285714285,0,0,0,0,9
2015014450,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2015014456,4,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2014014317,4,0,0,0,0,0,0,0,0,8,1,0.125,0,0,0,0,9
2012016426,2,0,0,0,0,0,0,0,0,8,3,0.375,0,0,0,0,9
2012014337,3,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0,9
2013016168,2,0,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,9
2013016160,1,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,0,9
2010000898,3,0,0,0,0,0,0,0,0,22,16,0.7272727272727273,0,0,0,0,9
2015016479,3,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,0,9
2015014548,2,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,0,9
2015014354,3,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,9
2014014373,2,0,0,0,0,0,0,0,0,9,6,0.6666666666666666,0,0,0,0,9
2011014267,0,0,0,0,0,0,0,0,0,13,4,0.3076923076923077,0,0,0,0,9
2013014031,3,0,0,0,0,0,0,0,0,19,15,0.7894736842105263,0,0,0,0,9
2015200805,2,0,0,0,0,0,0,0,0,20,13,0.65,0,0,0,0,9
2011014306,2,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,9
2019040515,2,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2014014000,3,0,0,0,0,0,0,0,0,18,8,0.4444444444444444,0,0,0,0,9
2015200809,0,0,0,0,0,0,0,0,0,11,5,0.4545454545454545,0,0,0,0,9
2015014549,2,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2019130185,3,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0,0,0,0,9
2010014429,0,0,0,0,0,0,0,0,0,20,14,0.7,0,0,0,0,9
2014014555,4,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,9
2015200790,0,0,0,0,0,0,0,0,0,3,3,1.0,0,0,0,0,9
2015011179,3,0,0,0,0,0,0,0,0,26,15,0.5769230769230769,0,0,0,0,9
2012014338,3,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,9
2014014001,2,0,0,0,0,0,0,0,0,27,14,0.5185185185185185,0,0,0,0,9
2014014559,4,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,9
2017040511,4,0,0,0,0,0,0,0,0,4,4,1.0,0,0,0,0,9
2018040206,4,0,0,0,0,0,0,0,0,9,8,0.8888888888888888,0,0,0,0,9
2016011228,1,0,0,0,0,0,0,0,0,18,11,0.6111111111111112,0,0,0,0,9
2015200816,1,0,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,9
